biol_site_id,SAMPLE_ID,SAMPLE_DATE,SAMPLE_TYPE_DESCRIPTION,SAMPLE_METHOD_DESCRIPTION,SAMPLE_REASON,ANALYSIS_ID,DATE_OF_ANALYSIS,ANALYSIS_TYPE_DESCRIPTION,ANALYSIS_METHOD_DESCRIPTION,BMWP_N_TAXA,BMWP_TOTAL,BMWP_ASPT,CCI_N_TAXA,CCI_CS_TOTAL,CCI_ASPT,CSmax_CoS,BMWP_CoS,CCI_CoS,CCI,DEHLI_N_TAXA,DIS_TOTAL,DEHLI,EPSI_ML_S_GRP,EPSI_ML_ALL_GRP,EPSI_MIXED_LEVEL_SCORE,EPSI_S_GRP,EPSI_ALL_GRP,EPSI_FAMILY_SCORE,LIFE_N_TAXA,LIFE_SCORES_TOTAL,LIFE_FAMILY_INDEX,LIFE_SPECIES_N_TAXA,LIFE_SPECIES_SCORES_TOTAL,LIFE_SPECIES_INDEX,PSI_ML_AB,PSI_ML_ABCD,PSI_MIXED_LEVEL_SCORE,PSI_AB,PSI_ABCD,PSI_FAMILY_SCORE,WHPT_N_TAXA,WHPT_TOTAL,WHPT_ASPT,WHPT_NW_N_TAXA,WHPT_NW_TOTAL,WHPT_NW_ASPT
56491,645208,12/11/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,634215,23/11/2012,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,91,5.35,13,22,1.69,5,3,5,8.46,15,85,5.67,9.63,14.78,65.16,6.03,10.85,55.58,17,129,7.59,18,139,7.72,17,38,44.74,23,40,57.5,20,111.9,5.6,20,113.1,5.66
56491,660336,17/05/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,662449,05/12/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,94,5.53,15,22,1.47,3,3,3,4.4,11,56,5.09,8.88,14.03,63.29,5.54,8.93,62.04,15,114,7.6,18,139,7.72,18,38,47.37,18,31,58.06,18,99.6,5.53,18,101.3,5.63
56491,680370,18/11/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,660912,21/11/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,95,5.59,16,29,1.81,5,3,5,9.06,15,77,5.13,11.51,15.8,72.85,7.03,11.37,61.83,15,118,7.87,19,151,7.95,24,41,58.54,24,37,64.86,18,107.2,5.96,18,104.6,5.81
56491,690776,17/04/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,678967,03/07/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,101,5.61,19,29,1.53,5,5,5,7.63,13,74,5.69,12.76,17.42,73.25,8.54,12.39,68.93,18,139,7.72,23,180,7.83,28,44,63.64,25,37,67.57,22,129,5.86,22,128.9,5.86
56491,704512,28/10/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,686561,06/11/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),26,165,6.35,22,36,1.64,3,7,7,11.45,24,132,5.5,14.76,19.42,76,10.53,15.12,69.64,27,199,7.37,30,232,7.73,31,57,54.39,33,49,67.35,32,210.9,6.59,32,211.4,6.61
56491,716490,08/04/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,724796,18/02/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),16,87,5.44,18,29,1.61,3,3,3,4.83,13,76,5.85,10.88,15.17,71.72,6.53,9.91,65.89,14,106,7.57,23,182,7.91,27,45,60,21,32,65.63,17,99.7,5.86,17,99.7,5.86
56491,724402,04/09/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,713832,16/09/2015,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),26,157,6.04,25,44,1.76,3,7,7,12.32,24,133,5.54,17.76,23.16,76.68,9.77,15.09,64.74,25,185,7.4,29,229,7.9,33,55,60,30,48,62.5,30,187.1,6.24,30,186.8,6.23
56491,740260,17/05/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,731395,29/07/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),23,143,6.22,22,31,1.41,3,5,5,7.05,17,93,5.47,16.76,20.93,80.08,8.52,12.87,66.2,22,163,7.41,26,209,8.04,37,58,63.79,26,44,59.09,25,146.3,5.85,25,150.8,6.03
56491,745223,12/09/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,735837,13/09/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),26,153,5.88,21,33,1.57,5,7,7,11,24,121,5.04,18.38,23.77,77.32,9.53,15.58,61.17,24,177,7.38,27,217,8.04,34,55,61.82,27,48,56.25,28,172.6,6.16,28,171.1,6.11
56491,755187,04/04/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,741803,06/04/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,112,5.6,24,43,1.79,5,5,5,8.96,16,82,5.13,14.64,20.16,72.62,9.29,13.89,66.88,20,152,7.6,29,232,8,28,53,52.83,27,46,58.7,24,137.8,5.74,24,134.2,5.59
56491,759283,11/08/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,747062,30/08/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),26,157,6.04,26,48,1.85,3,7,7,12.92,28,144,5.14,18.39,26.73,68.8,12.27,18.35,66.87,27,195,7.22,36,277,7.69,38,73,52.05,34,61,55.74,32,188.3,5.88,32,188.3,5.88
56491,761751,04/10/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,748862,13/10/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),23,124,5.39,24,40,1.67,3,5,5,8.33,22,105,4.77,10.26,16.61,61.77,8.52,14.35,59.37,23,164,7.13,29,221,7.62,33,67,49.25,23,50,46,28,152.5,5.45,28,152.1,5.43
56491,764905,07/12/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,751835,13/12/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),31,175,5.65,30,51,1.7,5,7,7,11.9,30,138,4.6,16.01,24.96,64.14,9.01,16.32,55.21,33,225,6.82,36,264,7.33,30,75,40,29,67,43.28,35,190.7,5.45,35,196.4,5.61
56491,769177,20/04/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,757468,26/04/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),23,120,5.22,20,28,1.4,3,5,5,7,21,95,4.52,10.75,18.97,56.67,6.27,12.08,51.9,23,159,6.91,27,202,7.48,27,60,45,20,47,42.55,28,150.4,5.37,28,148.7,5.31
56491,783049,05/09/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,771726,24/09/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),28,158,5.64,26,41,1.58,5,7,7,11.04,27,139,5.15,18.13,24.13,75.13,11.49,17.57,65.4,27,190,7.04,32,247,7.72,34,68,50,27,56,48.21,33,190.7,5.78,33,194.1,5.88
56491,787582,15/11/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,775766,05/12/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),26,137,5.27,23,36,1.57,5,5,5,7.83,26,112,4.31,15.88,23.85,66.58,7,15.5,45.16,25,166,6.64,30,228,7.6,29,65,44.62,19,52,36.54,30,161.5,5.38,30,163.9,5.46
56491,789934,14/01/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,780197,16/01/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,137,5.48,19,31,1.63,5,5,5,8.16,27,130,4.81,13.51,20.75,65.11,8.03,14.58,55.08,27,184,6.81,31,224,7.23,27,63,42.86,27,56,48.21,31,169.3,5.46,31,173,5.58
56491,791691,11/03/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,784817,13/03/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,145,5.8,21,36,1.71,5,5,5,8.57,25,121,4.84,11.75,16.29,72.13,7.28,12.12,60.07,26,187,7.19,26,203,7.81,25,46,54.35,25,48,52.08,30,170.8,5.69,30,172.5,5.75
56491,795446,14/05/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,787812,14/05/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),26,143,5.5,23,34,1.48,5,5,5,7.39,26,123,4.73,16.14,23.13,69.78,9.79,15.14,64.66,26,184,7.08,29,220,7.59,29,60,48.33,29,57,50.88,32,175.9,5.5,32,174.3,5.45
56491,799571,17/07/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,791337,07/08/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),22,118,5.36,18,29,1.61,5,5,5,8.06,22,110,5,13.26,18.04,73.5,8.28,13.61,60.84,24,170,7.08,26,203,7.81,26,54,48.15,24,46,52.17,28,156.7,5.6,28,154.9,5.53
56491,801711,10/09/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,793157,20/09/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),24,133,5.54,23,40,1.74,5,5,5,8.7,22,98,4.45,17.25,22.4,77.01,8.5,14.33,59.32,24,168,7,30,231,7.7,33,66,50,24,49,48.98,30,166.2,5.54,30,167.5,5.58
56491,805351,19/11/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,795858,03/12/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),25,135,5.4,21,38,1.81,5,5,5,9.05,21,109,5.19,10,15.89,62.93,5.02,10.61,47.31,23,163,7.09,24,182,7.58,22,50,44,21,43,48.84,28,148.3,5.3,28,150.5,5.38
56491,816271,24/09/2020,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,815558,21/10/2020,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,108,5.4,15,20,1.33,5,5,5,6.67,15,73,4.87,11.5,16.28,70.64,7.26,11.86,61.21,20,146,7.3,21,161,7.67,20,42,47.62,21,39,53.85,23,127.7,5.55,23,125.3,5.45
55287,608928,15/03/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,599901,20/05/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,112,5.6,20,32,1.6,3,5,5,8,21,105,5,13.02,19.04,68.38,7.04,11.65,60.43,20,148,7.4,26,197,7.58,26,52,50,24,46,52.17,26,142.1,5.47,26,143.2,5.51
55287,611648,28/07/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,602724,13/08/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,98,5.76,12,12,1,1,3,3,3,14,82,5.86,12.64,14.73,85.81,10.53,13.42,78.46,16,127,7.94,18,150,8.33,29,39,74.36,28,38,73.68,19,117,6.16,19,118.3,6.23
55287,616861,10/11/2010,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,606043,12/11/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),13,65,5,9,10,1.11,1,3,3,3.33,13,62,4.77,9.01,10.49,85.89,5.02,7.19,69.82,12,91,7.58,13,100,7.69,17,29,58.62,16,28,57.14,17,92.9,5.46,17,91.7,5.39
55287,625053,26/05/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,614804,26/05/2011,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,99,5.82,12,15,1.25,3,3,3,3.75,16,92,5.75,10.88,12.6,86.35,8.24,10.42,79.08,16,124,7.75,17,139,8.18,23,34,67.65,24,35,68.57,21,126.6,6.03,21,127.3,6.06
55287,631928,26/10/2011,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,620437,01/11/2011,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),16,81,5.06,12,13,1.08,1,3,3,3.25,16,85,5.31,10.13,11.73,86.36,5.27,6.95,75.83,14,107,7.64,16,127,7.94,22,32,68.75,18,27,66.67,20,114.5,5.73,20,114.5,5.73
55287,635345,21/03/2012,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,625792,26/03/2012,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),21,115,5.48,17,25,1.47,3,5,5,7.35,23,112,4.87,11,15.42,71.34,5.78,10.39,55.63,20,142,7.1,24,184,7.67,26,45,57.78,23,43,53.49,27,151,5.59,27,154,5.7
55287,663319,16/04/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,647955,25/06/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),19,111,5.84,16,25,1.56,5,5,5,7.81,16,83,5.19,9.5,12.69,74.86,6.52,9.41,69.29,17,125,7.35,19,151,7.95,22,34,64.71,21,32,65.63,21,126.2,6.01,21,127.7,6.08
55287,679181,10/10/2013,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,659497,12/10/2013,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),19,108,5.68,17,28,1.65,5,5,5,8.24,18,99,5.5,13.51,16.09,83.97,7.02,10.17,69.03,20,153,7.65,24,194,8.08,29,42,69.05,29,41,70.73,22,132.8,6.04,22,133.7,6.08
55287,693658,22/05/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,677425,28/05/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,99,5.5,13,15,1.15,1,3,3,3.46,16,93,5.81,13.26,15.47,85.71,8.49,10.9,77.89,16,119,7.44,18,147,8.17,28,38,73.68,25,35,71.43,20,122.4,6.12,20,120.7,6.04
55287,698522,03/09/2014,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,689848,11/12/2014,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),16,82,5.13,12,22,1.83,5,3,5,9.17,17,91,5.35,6.88,9.46,72.73,6.26,8.67,72.2,15,109,7.27,17,131,7.71,19,30,63.33,19,31,61.29,20,111.7,5.59,20,117.4,5.87
55287,716813,13/04/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,708360,15/04/2015,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,110,5.5,16,27,1.69,5,5,5,8.44,21,110,5.24,11.89,13.98,85.05,8.27,9.95,83.12,19,140,7.37,22,172,7.82,23,38,60.53,24,34,70.59,22,129.1,5.87,22,132,6
55287,724575,08/09/2015,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,713610,10/09/2015,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,106,5.3,17,19,1.12,1,5,5,5.59,19,103,5.42,11.13,14.43,77.13,6.78,9.19,73.78,19,138,7.26,21,157,7.48,23,38,60.53,24,36,66.67,26,147.6,5.68,26,150.7,5.8
55287,739584,11/05/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,729213,17/05/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),15,75,5,12,29,2.42,5,3,5,12.08,17,92,5.41,7.38,10.45,70.62,5.78,8.68,66.59,15,113,7.53,18,144,8,20,35,57.14,19,31,61.29,17,91.8,5.4,17,94.8,5.58
55287,746025,23/09/2016,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,733448,28/09/2016,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,79,4.65,14,22,1.57,5,3,5,7.86,14,75,5.36,8.13,12.05,67.47,4.78,8.16,58.58,16,110,6.88,19,142,7.47,20,41,48.78,15,31,48.39,18,91.9,5.11,18,91.4,5.08
55287,754297,07/04/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,741543,12/04/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,95,5.59,14,25,1.79,5,3,5,8.93,20,100,5,7,9.95,70.35,3.76,6.66,56.46,17,121,7.12,20,153,7.65,16,31,51.61,15,28,53.57,22,121.2,5.51,22,123.7,5.62
55287,760677,18/09/2017,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,748033,20/09/2017,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),18,98,5.44,14,18,1.29,3,3,3,3.86,18,93,5.17,10,12.58,79.49,6.53,9.68,67.46,19,143,7.53,20,157,7.85,23,38,60.53,23,38,60.53,23,134.7,5.86,23,134.7,5.86
55287,770290,04/05/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,758012,10/05/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),15,73,4.87,10,20,2,5,3,5,10,11,48,4.36,4,7.07,56.58,3.25,6.15,52.85,13,92,7.08,14,106,7.57,9,23,39.13,11,24,45.83,17,85.3,5.02,17,88.6,5.21
55287,776757,31/07/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local Investigative monitoring,763521,03/08/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,92,5.41,12,18,1.5,5,3,5,7.5,19,99,5.21,13.38,15.47,86.49,10.25,12.42,82.53,17,131,7.71,19,159,8.37,29,39,74.36,28,38,73.68,20,125.3,6.27,20,119.9,6
55287,783015,10/09/2018,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,771978,14/09/2018,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),17,94,5.53,11,17,1.55,5,3,5,7.73,17,94,5.53,10,11.6,86.21,6.53,8.71,74.97,18,135,7.5,19,148,7.79,27,39,69.23,23,35,65.71,22,126.7,5.76,22,128.9,5.86
55287,794093,23/04/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,787198,25/04/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),20,121,6.05,14,27,1.93,5,5,5,9.64,21,118,5.62,10,13.07,76.51,6.51,9.65,67.46,21,156,7.43,21,167,7.95,21,35,60,24,38,63.16,25,153.8,6.15,25,156.8,6.27
55287,798661,12/07/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,790228,17/07/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),13,71,5.46,6,12,2,5,3,5,10,9,52,5.78,7,9.58,73.07,5.73,8.63,66.4,11,85,7.73,10,82,8.2,14,24,58.33,16,26,61.54,14,80.1,5.72,14,80.8,5.77
55287,800474,23/08/2019,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,792624,28/08/2019,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),16,85,5.31,8,13,1.63,5,3,5,8.13,13,65,5,7.38,9.47,77.93,8.24,10.66,77.3,15,116,7.73,15,119,7.93,18,30,60,21,33,63.64,20,114.3,5.72,20,112.4,5.62
55287,817176,09/11/2020,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National Monitoring,816024,11/11/2020,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),19,102,5.37,11,22,2,3,5,5,10,17,93,5.47,6,9.31,64.45,6,9.16,65.5,19,141,7.42,17,127,7.47,12,31,38.71,20,37,54.05,22,125.7,5.71,22,128.2,5.83
